MEGYE,OEVK,TELEPÜLÉS,SZAVAZÓKÖR
Borsod-Abaúj-Zemplén,04,Balajt,001
Borsod-Abaúj-Zemplén,05,Baskó,001
Borsod-Abaúj-Zemplén,04,Bánhorváti,001
Borsod-Abaúj-Zemplén,04,Bánhorváti,002
Borsod-Abaúj-Zemplén,03,Bánréve,001
Borsod-Abaúj-Zemplén,03,Becskeháza,001
Borsod-Abaúj-Zemplén,06,Bekecs,001
Borsod-Abaúj-Zemplén,06,Bekecs,002
Borsod-Abaúj-Zemplén,04,Berente,001
Borsod-Abaúj-Zemplén,04,Beret,001
Borsod-Abaúj-Zemplén,07,Berzék,001
Borsod-Abaúj-Zemplén,05,Bodroghalom,001
Borsod-Abaúj-Zemplén,06,Bodrogkeresztúr,001
Borsod-Abaúj-Zemplén,06,Bodrogkisfalud,001
Borsod-Abaúj-Zemplén,05,Bodrogolaszi,001
Borsod-Abaúj-Zemplén,07,Bogács,001
Borsod-Abaúj-Zemplén,07,Bogács,002
Borsod-Abaúj-Zemplén,05,Boldogkőújfalu,001
Borsod-Abaúj-Zemplén,05,Boldogkőváralja,001
Borsod-Abaúj-Zemplén,04,Boldva,001
Borsod-Abaúj-Zemplén,04,Boldva,002
Borsod-Abaúj-Zemplén,03,Borsodbóta,001
Borsod-Abaúj-Zemplén,07,Borsodgeszt,001
Borsod-Abaúj-Zemplén,07,Borsodivánka,001
Borsod-Abaúj-Zemplén,03,Borsodnádasd,001
Borsod-Abaúj-Zemplén,03,Borsodnádasd,002
Borsod-Abaúj-Zemplén,03,Borsodnádasd,003
Borsod-Abaúj-Zemplén,03,Borsodszentgyörgy,001
Borsod-Abaúj-Zemplén,04,Borsodszirák,001
Borsod-Abaúj-Zemplén,03,Bódvalenke,001
Borsod-Abaúj-Zemplén,03,Bódvarákó,001
Borsod-Abaúj-Zemplén,03,Bódvaszilas,001
Borsod-Abaúj-Zemplén,05,Bózsva,001
Borsod-Abaúj-Zemplén,06,Bőcs,001
Borsod-Abaúj-Zemplén,06,Bőcs,002
Borsod-Abaúj-Zemplén,06,Bőcs,003
Borsod-Abaúj-Zemplén,07,Bükkaranyos,001
Borsod-Abaúj-Zemplén,07,Bükkábrány,001
Borsod-Abaúj-Zemplén,07,Bükkábrány,002
Borsod-Abaúj-Zemplén,03,Bükkmogyorósd,001
Borsod-Abaúj-Zemplén,07,Bükkszentkereszt,001
Borsod-Abaúj-Zemplén,07,Bükkzsérc,001
Borsod-Abaúj-Zemplén,04,Büttös,001
Borsod-Abaúj-Zemplén,05,Cigánd,001
Borsod-Abaúj-Zemplén,05,Cigánd,002
Borsod-Abaúj-Zemplén,05,Cigánd,003
Borsod-Abaúj-Zemplén,04,Csenyéte,001
Borsod-Abaúj-Zemplén,07,Cserépfalu,001
Borsod-Abaúj-Zemplén,07,Cserépváralja,001
Borsod-Abaúj-Zemplén,03,Csernely,001
Borsod-Abaúj-Zemplén,07,Csincse,001
Borsod-Abaúj-Zemplén,06,Csobaj,001
Borsod-Abaúj-Zemplén,04,Csobád,001
Borsod-Abaúj-Zemplén,03,Csokvaomány,001
Borsod-Abaúj-Zemplén,04,Damak,001
Borsod-Abaúj-Zemplén,05,Dámóc,001
Borsod-Abaúj-Zemplén,04,Debréte,001
Borsod-Abaúj-Zemplén,04,Detek,001
Borsod-Abaúj-Zemplén,04,Dédestapolcsány,001
Borsod-Abaúj-Zemplén,03,Domaháza,001
Borsod-Abaúj-Zemplén,03,Dövény,001
Borsod-Abaúj-Zemplén,03,Dubicsány,001
Borsod-Abaúj-Zemplén,04,Edelény,001
Borsod-Abaúj-Zemplén,04,Edelény,002
Borsod-Abaúj-Zemplén,04,Edelény,003
Borsod-Abaúj-Zemplén,04,Edelény,004
Borsod-Abaúj-Zemplén,04,Edelény,005
Borsod-Abaúj-Zemplén,04,Edelény,006
Borsod-Abaúj-Zemplén,04,Edelény,007
Borsod-Abaúj-Zemplén,04,Edelény,008
Borsod-Abaúj-Zemplén,07,Egerlövő,001
Borsod-Abaúj-Zemplén,07,Emőd,001
Borsod-Abaúj-Zemplén,07,Emőd,002
Borsod-Abaúj-Zemplén,07,Emőd,003
Borsod-Abaúj-Zemplén,07,Emőd,004
Borsod-Abaúj-Zemplén,07,Emőd,005
Borsod-Abaúj-Zemplén,05,Encs,001
Borsod-Abaúj-Zemplén,05,Encs,002
Borsod-Abaúj-Zemplén,05,Encs,003
Borsod-Abaúj-Zemplén,05,Encs,004
Borsod-Abaúj-Zemplén,05,Encs,005
Borsod-Abaúj-Zemplén,05,Encs,006
Borsod-Abaúj-Zemplén,05,Encs,007
Borsod-Abaúj-Zemplén,05,Erdőbénye,001
Borsod-Abaúj-Zemplén,05,Erdőhorváti,001
Borsod-Abaúj-Zemplén,03,Égerszög,001
Borsod-Abaúj-Zemplén,04,Fancsal,001
Borsod-Abaúj-Zemplén,03,Farkaslyuk,001
Borsod-Abaúj-Zemplén,03,Farkaslyuk,002
Borsod-Abaúj-Zemplén,04,Fáj,001
Borsod-Abaúj-Zemplén,05,Felsőberecki,001
Borsod-Abaúj-Zemplén,05,Felsődobsza,001
Borsod-Abaúj-Zemplén,04,Felsőgagy,001
Borsod-Abaúj-Zemplén,03,Felsőkelecsény,001
Borsod-Abaúj-Zemplén,03,Felsőnyárád,001
Borsod-Abaúj-Zemplén,05,Felsőregmec,001
Borsod-Abaúj-Zemplén,03,Felsőtelekes,001
Borsod-Abaúj-Zemplén,04,Felsővadász,001
Borsod-Abaúj-Zemplén,01,Felsőzsolca,001
Borsod-Abaúj-Zemplén,01,Felsőzsolca,002
Borsod-Abaúj-Zemplén,01,Felsőzsolca,003
Borsod-Abaúj-Zemplén,01,Felsőzsolca,004
Borsod-Abaúj-Zemplén,01,Felsőzsolca,005
Borsod-Abaúj-Zemplén,01,Felsőzsolca,006
Borsod-Abaúj-Zemplén,05,Filkeháza,001
Borsod-Abaúj-Zemplén,05,Fony,001
Borsod-Abaúj-Zemplén,04,Forró,001
Borsod-Abaúj-Zemplén,04,Forró,002
Borsod-Abaúj-Zemplén,05,Fulókércs,001
Borsod-Abaúj-Zemplén,05,Füzér,001
Borsod-Abaúj-Zemplén,05,Füzérkajata,001
Borsod-Abaúj-Zemplén,05,Füzérkomlós,001
Borsod-Abaúj-Zemplén,05,Füzérradvány,001
Borsod-Abaúj-Zemplén,04,Gadna,001
Borsod-Abaúj-Zemplén,04,Gagyapáti,001
Borsod-Abaúj-Zemplén,04,Gagybátor,001
Borsod-Abaúj-Zemplén,04,Gagyvendégi,001
Borsod-Abaúj-Zemplén,04,Galvács,001
Borsod-Abaúj-Zemplén,05,Garadna,001
Borsod-Abaúj-Zemplén,07,Gelej,001
Borsod-Abaúj-Zemplén,06,Gesztely,001
Borsod-Abaúj-Zemplén,06,Gesztely,002
Borsod-Abaúj-Zemplén,06,Gesztely,003
Borsod-Abaúj-Zemplén,06,Gesztely,004
Borsod-Abaúj-Zemplén,06,Girincs,001
Borsod-Abaúj-Zemplén,05,Golop,001
Borsod-Abaúj-Zemplén,03,Gömörszőlős,001
Borsod-Abaúj-Zemplén,05,Gönc,001
Borsod-Abaúj-Zemplén,05,Gönc,002
Borsod-Abaúj-Zemplén,05,Göncruszka,001
Borsod-Abaúj-Zemplén,05,Györgytarló,001
Borsod-Abaúj-Zemplén,06,Halmaj,001
Borsod-Abaúj-Zemplén,06,Halmaj,002
Borsod-Abaúj-Zemplén,04,Hangács,001
Borsod-Abaúj-Zemplén,03,Hangony,001
Borsod-Abaúj-Zemplén,03,Hangony,002
Borsod-Abaúj-Zemplén,07,Harsány,001
Borsod-Abaúj-Zemplén,07,Harsány,002
Borsod-Abaúj-Zemplén,05,Háromhuta,001
Borsod-Abaúj-Zemplén,04,Hegymeg,001
Borsod-Abaúj-Zemplén,05,Hejce,001
Borsod-Abaúj-Zemplén,07,Hejőbába,001
Borsod-Abaúj-Zemplén,07,Hejőbába,002
Borsod-Abaúj-Zemplén,07,Hejőkeresztúr,001
Borsod-Abaúj-Zemplén,07,Hejőkürt,001
Borsod-Abaúj-Zemplén,07,Hejőpapi,001
Borsod-Abaúj-Zemplén,07,Hejőszalonta,001
Borsod-Abaúj-Zemplén,05,Hercegkút,001
Borsod-Abaúj-Zemplén,05,Hernádbűd,001
Borsod-Abaúj-Zemplén,05,Hernádcéce,001
Borsod-Abaúj-Zemplén,06,Hernádkak,001
Borsod-Abaúj-Zemplén,06,Hernádkak,002
Borsod-Abaúj-Zemplén,06,Hernádkércs,001
Borsod-Abaúj-Zemplén,06,Hernádnémeti,001
Borsod-Abaúj-Zemplén,06,Hernádnémeti,002
Borsod-Abaúj-Zemplén,06,Hernádnémeti,003
Borsod-Abaúj-Zemplén,05,Hernádpetri,001
Borsod-Abaúj-Zemplén,04,Hernádszentandrás,001
Borsod-Abaúj-Zemplén,05,Hernádszurdok,001
Borsod-Abaúj-Zemplén,05,Hernádvécse,001
Borsod-Abaúj-Zemplén,03,Hét,001
Borsod-Abaúj-Zemplén,05,Hidasnémeti,001
Borsod-Abaúj-Zemplén,03,Hidvégardó,001
Borsod-Abaúj-Zemplén,05,Hollóháza,001
Borsod-Abaúj-Zemplén,04,Homrogd,001
Borsod-Abaúj-Zemplén,07,Igrici,001
Borsod-Abaúj-Zemplén,03,Imola,001
Borsod-Abaúj-Zemplén,04,Ináncs,001
Borsod-Abaúj-Zemplén,04,Irota,001
Borsod-Abaúj-Zemplén,04,Izsófalva,001
Borsod-Abaúj-Zemplén,04,Izsófalva,002
Borsod-Abaúj-Zemplén,03,Jákfalva,001
Borsod-Abaúj-Zemplén,03,Járdánháza,001
Borsod-Abaúj-Zemplén,03,Járdánháza,002
Borsod-Abaúj-Zemplén,03,Jósvafő,001
Borsod-Abaúj-Zemplén,05,Karcsa,001
Borsod-Abaúj-Zemplén,05,Karcsa,002
Borsod-Abaúj-Zemplén,05,Karos,001
Borsod-Abaúj-Zemplén,04,Kazincbarcika,001
Borsod-Abaúj-Zemplén,04,Kazincbarcika,002
Borsod-Abaúj-Zemplén,04,Kazincbarcika,003
Borsod-Abaúj-Zemplén,04,Kazincbarcika,004
Borsod-Abaúj-Zemplén,04,Kazincbarcika,005
Borsod-Abaúj-Zemplén,04,Kazincbarcika,006
Borsod-Abaúj-Zemplén,04,Kazincbarcika,007
Borsod-Abaúj-Zemplén,04,Kazincbarcika,008
Borsod-Abaúj-Zemplén,04,Kazincbarcika,009
Borsod-Abaúj-Zemplén,04,Kazincbarcika,010
Borsod-Abaúj-Zemplén,04,Kazincbarcika,011
Borsod-Abaúj-Zemplén,04,Kazincbarcika,012
Borsod-Abaúj-Zemplén,04,Kazincbarcika,013
Borsod-Abaúj-Zemplén,04,Kazincbarcika,014
Borsod-Abaúj-Zemplén,04,Kazincbarcika,015
Borsod-Abaúj-Zemplén,04,Kazincbarcika,016
Borsod-Abaúj-Zemplén,04,Kazincbarcika,017
Borsod-Abaúj-Zemplén,04,Kazincbarcika,018
Borsod-Abaúj-Zemplén,04,Kazincbarcika,019
Borsod-Abaúj-Zemplén,04,Kazincbarcika,020
Borsod-Abaúj-Zemplén,04,Kazincbarcika,021
Borsod-Abaúj-Zemplén,04,Kazincbarcika,022
Borsod-Abaúj-Zemplén,04,Kazincbarcika,023
Borsod-Abaúj-Zemplén,04,Kazincbarcika,024
Borsod-Abaúj-Zemplén,04,Kazincbarcika,025
Borsod-Abaúj-Zemplén,07,Kács,001
Borsod-Abaúj-Zemplén,03,Kánó,001
Borsod-Abaúj-Zemplén,04,Kány,001
Borsod-Abaúj-Zemplén,04,Kázsmárk,001
Borsod-Abaúj-Zemplén,03,Kelemér,001
Borsod-Abaúj-Zemplén,05,Kenézlő,001
Borsod-Abaúj-Zemplén,04,Keresztéte,001
Borsod-Abaúj-Zemplén,06,Kesznyéten,001
Borsod-Abaúj-Zemplén,06,Kesznyéten,002
Borsod-Abaúj-Zemplén,05,Kéked,001
Borsod-Abaúj-Zemplén,03,Királd,001
Borsod-Abaúj-Zemplén,03,Királd,002
Borsod-Abaúj-Zemplén,06,Kiscsécs,001
Borsod-Abaúj-Zemplén,07,Kisgyőr,001
Borsod-Abaúj-Zemplén,07,Kisgyőr,002
Borsod-Abaúj-Zemplén,05,Kishuta,001
Borsod-Abaúj-Zemplén,04,Kiskinizs,001
Borsod-Abaúj-Zemplén,05,Kisrozvágy,001
Borsod-Abaúj-Zemplén,03,Kissikátor,001
Borsod-Abaúj-Zemplén,07,Kistokaj,001
Borsod-Abaúj-Zemplén,07,Kistokaj,002
Borsod-Abaúj-Zemplén,03,Komjáti,001
Borsod-Abaúj-Zemplén,05,Komlóska,001
Borsod-Abaúj-Zemplén,04,Kondó,001
Borsod-Abaúj-Zemplén,05,Korlát,001
Borsod-Abaúj-Zemplén,05,Kovácsvágás,001
Borsod-Abaúj-Zemplén,07,Köröm,001
Borsod-Abaúj-Zemplén,04,Krasznokvajda,001
Borsod-Abaúj-Zemplén,04,Kupa,001
Borsod-Abaúj-Zemplén,03,Kurityán,001
Borsod-Abaúj-Zemplén,03,Kurityán,002
Borsod-Abaúj-Zemplén,04,Lak,001
Borsod-Abaúj-Zemplén,05,Lácacséke,001
Borsod-Abaúj-Zemplén,04,Ládbesenyő,001
Borsod-Abaúj-Zemplén,06,Legyesbénye,001
Borsod-Abaúj-Zemplén,04,Léh,001
Borsod-Abaúj-Zemplén,03,Lénárddaróc,001
Borsod-Abaúj-Zemplén,04,Litka,001
Borsod-Abaúj-Zemplén,05,Makkoshotyka,001
Borsod-Abaúj-Zemplén,03,Martonyi,001
Borsod-Abaúj-Zemplén,06,Mád,001
Borsod-Abaúj-Zemplén,06,Mád,002
Borsod-Abaúj-Zemplén,07,Mályi,001
Borsod-Abaúj-Zemplén,07,Mályi,002
Borsod-Abaúj-Zemplén,07,Mályi,003
Borsod-Abaúj-Zemplén,07,Mályi,004
Borsod-Abaúj-Zemplén,07,Mályi,005
Borsod-Abaúj-Zemplén,04,Mályinka,001
Borsod-Abaúj-Zemplén,06,Megyaszó,001
Borsod-Abaúj-Zemplén,06,Megyaszó,002
Borsod-Abaúj-Zemplén,06,Megyaszó,003
Borsod-Abaúj-Zemplén,04,Meszes,001
Borsod-Abaúj-Zemplén,07,Mezőcsát,001
Borsod-Abaúj-Zemplén,07,Mezőcsát,002
Borsod-Abaúj-Zemplén,07,Mezőcsát,003
Borsod-Abaúj-Zemplén,07,Mezőcsát,004
Borsod-Abaúj-Zemplén,07,Mezőcsát,005
Borsod-Abaúj-Zemplén,07,Mezőkeresztes,001
Borsod-Abaúj-Zemplén,07,Mezőkeresztes,002
Borsod-Abaúj-Zemplén,07,Mezőkeresztes,003
Borsod-Abaúj-Zemplén,07,Mezőkeresztes,004
Borsod-Abaúj-Zemplén,07,Mezőkeresztes,005
Borsod-Abaúj-Zemplén,07,Mezőkövesd,001
Borsod-Abaúj-Zemplén,07,Mezőkövesd,002
Borsod-Abaúj-Zemplén,07,Mezőkövesd,003
Borsod-Abaúj-Zemplén,07,Mezőkövesd,004
Borsod-Abaúj-Zemplén,07,Mezőkövesd,005
Borsod-Abaúj-Zemplén,07,Mezőkövesd,006
Borsod-Abaúj-Zemplén,07,Mezőkövesd,007
Borsod-Abaúj-Zemplén,07,Mezőkövesd,008
Borsod-Abaúj-Zemplén,07,Mezőkövesd,009
Borsod-Abaúj-Zemplén,07,Mezőkövesd,010
Borsod-Abaúj-Zemplén,07,Mezőkövesd,011
Borsod-Abaúj-Zemplén,07,Mezőkövesd,012
Borsod-Abaúj-Zemplén,07,Mezőkövesd,013
Borsod-Abaúj-Zemplén,07,Mezőkövesd,014
Borsod-Abaúj-Zemplén,07,Mezőkövesd,015
Borsod-Abaúj-Zemplén,07,Mezőkövesd,016
Borsod-Abaúj-Zemplén,07,Mezőnagymihály,001
Borsod-Abaúj-Zemplén,07,Mezőnyárád,001
Borsod-Abaúj-Zemplén,07,Mezőnyárád,002
Borsod-Abaúj-Zemplén,06,Mezőzombor,001
Borsod-Abaúj-Zemplén,06,Mezőzombor,002
Borsod-Abaúj-Zemplén,05,Méra,001
Borsod-Abaúj-Zemplén,05,Méra,002
Borsod-Abaúj-Zemplén,05,Mikóháza,001
Borsod-Abaúj-Zemplén,01,Miskolc,001
Borsod-Abaúj-Zemplén,01,Miskolc,002
Borsod-Abaúj-Zemplén,01,Miskolc,003
Borsod-Abaúj-Zemplén,01,Miskolc,004
Borsod-Abaúj-Zemplén,01,Miskolc,005
Borsod-Abaúj-Zemplén,01,Miskolc,006
Borsod-Abaúj-Zemplén,01,Miskolc,007
Borsod-Abaúj-Zemplén,01,Miskolc,008
Borsod-Abaúj-Zemplén,01,Miskolc,009
Borsod-Abaúj-Zemplén,01,Miskolc,010
Borsod-Abaúj-Zemplén,01,Miskolc,011
Borsod-Abaúj-Zemplén,01,Miskolc,012
Borsod-Abaúj-Zemplén,01,Miskolc,013
Borsod-Abaúj-Zemplén,01,Miskolc,014
Borsod-Abaúj-Zemplén,01,Miskolc,015
Borsod-Abaúj-Zemplén,01,Miskolc,016
Borsod-Abaúj-Zemplén,01,Miskolc,017
Borsod-Abaúj-Zemplén,01,Miskolc,018
Borsod-Abaúj-Zemplén,01,Miskolc,019
Borsod-Abaúj-Zemplén,01,Miskolc,020
Borsod-Abaúj-Zemplén,01,Miskolc,021
Borsod-Abaúj-Zemplén,01,Miskolc,022
Borsod-Abaúj-Zemplén,01,Miskolc,023
Borsod-Abaúj-Zemplén,01,Miskolc,024
Borsod-Abaúj-Zemplén,01,Miskolc,025
Borsod-Abaúj-Zemplén,01,Miskolc,026
Borsod-Abaúj-Zemplén,01,Miskolc,027
Borsod-Abaúj-Zemplén,01,Miskolc,028
Borsod-Abaúj-Zemplén,01,Miskolc,029
Borsod-Abaúj-Zemplén,01,Miskolc,030
Borsod-Abaúj-Zemplén,01,Miskolc,031
Borsod-Abaúj-Zemplén,01,Miskolc,032
Borsod-Abaúj-Zemplén,01,Miskolc,033
Borsod-Abaúj-Zemplén,01,Miskolc,034
Borsod-Abaúj-Zemplén,01,Miskolc,035
Borsod-Abaúj-Zemplén,01,Miskolc,036
Borsod-Abaúj-Zemplén,01,Miskolc,037
Borsod-Abaúj-Zemplén,01,Miskolc,038
Borsod-Abaúj-Zemplén,01,Miskolc,039
Borsod-Abaúj-Zemplén,01,Miskolc,040
Borsod-Abaúj-Zemplén,01,Miskolc,041
Borsod-Abaúj-Zemplén,01,Miskolc,042
Borsod-Abaúj-Zemplén,01,Miskolc,043
Borsod-Abaúj-Zemplén,01,Miskolc,044
Borsod-Abaúj-Zemplén,01,Miskolc,045
Borsod-Abaúj-Zemplén,01,Miskolc,046
Borsod-Abaúj-Zemplén,01,Miskolc,047
Borsod-Abaúj-Zemplén,01,Miskolc,048
Borsod-Abaúj-Zemplén,01,Miskolc,049
Borsod-Abaúj-Zemplén,01,Miskolc,050
Borsod-Abaúj-Zemplén,01,Miskolc,051
Borsod-Abaúj-Zemplén,01,Miskolc,052
Borsod-Abaúj-Zemplén,01,Miskolc,053
Borsod-Abaúj-Zemplén,01,Miskolc,054
Borsod-Abaúj-Zemplén,01,Miskolc,055
Borsod-Abaúj-Zemplén,01,Miskolc,056
Borsod-Abaúj-Zemplén,01,Miskolc,057
Borsod-Abaúj-Zemplén,01,Miskolc,058
Borsod-Abaúj-Zemplén,01,Miskolc,059
Borsod-Abaúj-Zemplén,02,Miskolc,060
Borsod-Abaúj-Zemplén,02,Miskolc,061
Borsod-Abaúj-Zemplén,02,Miskolc,062
Borsod-Abaúj-Zemplén,02,Miskolc,063
Borsod-Abaúj-Zemplén,02,Miskolc,064
Borsod-Abaúj-Zemplén,02,Miskolc,065
Borsod-Abaúj-Zemplén,02,Miskolc,066
Borsod-Abaúj-Zemplén,02,Miskolc,067
Borsod-Abaúj-Zemplén,02,Miskolc,068
Borsod-Abaúj-Zemplén,02,Miskolc,069
Borsod-Abaúj-Zemplén,02,Miskolc,070
Borsod-Abaúj-Zemplén,02,Miskolc,071
Borsod-Abaúj-Zemplén,02,Miskolc,072
Borsod-Abaúj-Zemplén,02,Miskolc,073
Borsod-Abaúj-Zemplén,02,Miskolc,074
Borsod-Abaúj-Zemplén,02,Miskolc,075
Borsod-Abaúj-Zemplén,02,Miskolc,076
Borsod-Abaúj-Zemplén,02,Miskolc,077
Borsod-Abaúj-Zemplén,02,Miskolc,078
Borsod-Abaúj-Zemplén,02,Miskolc,079
Borsod-Abaúj-Zemplén,02,Miskolc,080
Borsod-Abaúj-Zemplén,02,Miskolc,081
Borsod-Abaúj-Zemplén,02,Miskolc,082
Borsod-Abaúj-Zemplén,02,Miskolc,083
Borsod-Abaúj-Zemplén,02,Miskolc,084
Borsod-Abaúj-Zemplén,02,Miskolc,085
Borsod-Abaúj-Zemplén,02,Miskolc,086
Borsod-Abaúj-Zemplén,02,Miskolc,087
Borsod-Abaúj-Zemplén,02,Miskolc,088
Borsod-Abaúj-Zemplén,02,Miskolc,089
Borsod-Abaúj-Zemplén,02,Miskolc,090
Borsod-Abaúj-Zemplén,02,Miskolc,091
Borsod-Abaúj-Zemplén,02,Miskolc,092
Borsod-Abaúj-Zemplén,02,Miskolc,093
Borsod-Abaúj-Zemplén,02,Miskolc,094
Borsod-Abaúj-Zemplén,02,Miskolc,095
Borsod-Abaúj-Zemplén,02,Miskolc,096
Borsod-Abaúj-Zemplén,02,Miskolc,097
Borsod-Abaúj-Zemplén,02,Miskolc,098
Borsod-Abaúj-Zemplén,02,Miskolc,099
Borsod-Abaúj-Zemplén,02,Miskolc,100
Borsod-Abaúj-Zemplén,02,Miskolc,101
Borsod-Abaúj-Zemplén,02,Miskolc,102
Borsod-Abaúj-Zemplén,02,Miskolc,103
Borsod-Abaúj-Zemplén,02,Miskolc,104
Borsod-Abaúj-Zemplén,02,Miskolc,105
Borsod-Abaúj-Zemplén,02,Miskolc,106
Borsod-Abaúj-Zemplén,02,Miskolc,107
Borsod-Abaúj-Zemplén,02,Miskolc,108
Borsod-Abaúj-Zemplén,02,Miskolc,109
Borsod-Abaúj-Zemplén,02,Miskolc,110
Borsod-Abaúj-Zemplén,02,Miskolc,111
Borsod-Abaúj-Zemplén,02,Miskolc,112
Borsod-Abaúj-Zemplén,02,Miskolc,113
Borsod-Abaúj-Zemplén,02,Miskolc,114
Borsod-Abaúj-Zemplén,02,Miskolc,115
Borsod-Abaúj-Zemplén,02,Miskolc,116
Borsod-Abaúj-Zemplén,02,Miskolc,117
Borsod-Abaúj-Zemplén,02,Miskolc,118
Borsod-Abaúj-Zemplén,02,Miskolc,119
Borsod-Abaúj-Zemplén,02,Miskolc,120
Borsod-Abaúj-Zemplén,02,Miskolc,121
Borsod-Abaúj-Zemplén,02,Miskolc,122
Borsod-Abaúj-Zemplén,02,Miskolc,123
Borsod-Abaúj-Zemplén,02,Miskolc,124
Borsod-Abaúj-Zemplén,02,Miskolc,125
Borsod-Abaúj-Zemplén,02,Miskolc,126
Borsod-Abaúj-Zemplén,02,Miskolc,127
Borsod-Abaúj-Zemplén,02,Miskolc,128
Borsod-Abaúj-Zemplén,02,Miskolc,129
Borsod-Abaúj-Zemplén,05,Mogyoróska,001
Borsod-Abaúj-Zemplén,04,Monaj,001
Borsod-Abaúj-Zemplén,06,Monok,001
Borsod-Abaúj-Zemplén,06,Monok,002
Borsod-Abaúj-Zemplén,07,Muhi,001
Borsod-Abaúj-Zemplén,04,Múcsony,001
Borsod-Abaúj-Zemplén,04,Múcsony,002
Borsod-Abaúj-Zemplén,04,Múcsony,003
Borsod-Abaúj-Zemplén,04,Nagybarca,001
Borsod-Abaúj-Zemplén,07,Nagycsécs,001
Borsod-Abaúj-Zemplén,05,Nagyhuta,001
Borsod-Abaúj-Zemplén,06,Nagykinizs,001
Borsod-Abaúj-Zemplén,05,Nagyrozvágy,001
Borsod-Abaúj-Zemplén,03,Nekézseny,001
Borsod-Abaúj-Zemplén,07,Nemesbikk,001
Borsod-Abaúj-Zemplén,07,Négyes,001
Borsod-Abaúj-Zemplén,05,Novajidrány,001
Borsod-Abaúj-Zemplén,07,Nyékládháza,001
Borsod-Abaúj-Zemplén,07,Nyékládháza,002
Borsod-Abaúj-Zemplén,07,Nyékládháza,003
Borsod-Abaúj-Zemplén,07,Nyékládháza,004
Borsod-Abaúj-Zemplén,07,Nyékládháza,005
Borsod-Abaúj-Zemplén,04,Nyésta,001
Borsod-Abaúj-Zemplén,05,Nyíri,001
Borsod-Abaúj-Zemplén,04,Nyomár,001
Borsod-Abaúj-Zemplén,05,Olaszliszka,001
Borsod-Abaúj-Zemplén,06,Onga,001
Borsod-Abaúj-Zemplén,06,Onga,002
Borsod-Abaúj-Zemplén,06,Onga,003
Borsod-Abaúj-Zemplén,06,Onga,004
Borsod-Abaúj-Zemplén,06,Onga,005
Borsod-Abaúj-Zemplén,06,Onga,006
Borsod-Abaúj-Zemplén,03,Ormosbánya,001
Borsod-Abaúj-Zemplén,03,Ormosbánya,002
Borsod-Abaúj-Zemplén,06,Oszlár,001
Borsod-Abaúj-Zemplén,07,Ónod,001
Borsod-Abaúj-Zemplén,07,Ónod,002
Borsod-Abaúj-Zemplén,03,Ózd,001
Borsod-Abaúj-Zemplén,03,Ózd,002
Borsod-Abaúj-Zemplén,03,Ózd,003
Borsod-Abaúj-Zemplén,03,Ózd,004
Borsod-Abaúj-Zemplén,03,Ózd,005
Borsod-Abaúj-Zemplén,03,Ózd,006
Borsod-Abaúj-Zemplén,03,Ózd,007
Borsod-Abaúj-Zemplén,03,Ózd,008
Borsod-Abaúj-Zemplén,03,Ózd,009
Borsod-Abaúj-Zemplén,03,Ózd,010
Borsod-Abaúj-Zemplén,03,Ózd,011
Borsod-Abaúj-Zemplén,03,Ózd,012
Borsod-Abaúj-Zemplén,03,Ózd,013
Borsod-Abaúj-Zemplén,03,Ózd,014
Borsod-Abaúj-Zemplén,03,Ózd,015
Borsod-Abaúj-Zemplén,03,Ózd,016
Borsod-Abaúj-Zemplén,03,Ózd,017
Borsod-Abaúj-Zemplén,03,Ózd,018
Borsod-Abaúj-Zemplén,03,Ózd,019
Borsod-Abaúj-Zemplén,03,Ózd,020
Borsod-Abaúj-Zemplén,03,Ózd,021
Borsod-Abaúj-Zemplén,03,Ózd,022
Borsod-Abaúj-Zemplén,03,Ózd,023
Borsod-Abaúj-Zemplén,03,Ózd,024
Borsod-Abaúj-Zemplén,03,Ózd,025
Borsod-Abaúj-Zemplén,03,Ózd,026
Borsod-Abaúj-Zemplén,03,Ózd,027
Borsod-Abaúj-Zemplén,03,Ózd,028
Borsod-Abaúj-Zemplén,03,Ózd,029
Borsod-Abaúj-Zemplén,03,Ózd,030
Borsod-Abaúj-Zemplén,03,Ózd,031
Borsod-Abaúj-Zemplén,03,Ózd,032
Borsod-Abaúj-Zemplén,03,Ózd,033
Borsod-Abaúj-Zemplén,03,Ózd,034
Borsod-Abaúj-Zemplén,03,Ózd,035
Borsod-Abaúj-Zemplén,03,Ózd,036
Borsod-Abaúj-Zemplén,03,Ózd,037
Borsod-Abaúj-Zemplén,04,Pamlény,001
Borsod-Abaúj-Zemplén,02,Parasznya,001
Borsod-Abaúj-Zemplén,05,Pácin,001
Borsod-Abaúj-Zemplén,05,Pálháza,001
Borsod-Abaúj-Zemplén,05,Pányok,001
Borsod-Abaúj-Zemplén,05,Pere,001
Borsod-Abaúj-Zemplén,04,Perecse,001
Borsod-Abaúj-Zemplén,03,Perkupa,001
Borsod-Abaúj-Zemplén,06,Prügy,001
Borsod-Abaúj-Zemplén,06,Prügy,002
Borsod-Abaúj-Zemplén,05,Pusztafalu,001
Borsod-Abaúj-Zemplén,05,Pusztaradvány,001
Borsod-Abaúj-Zemplén,03,Putnok,001
Borsod-Abaúj-Zemplén,03,Putnok,002
